2018-04-11 14:13:26,263 [Worker-43] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\sachincloud\Desktop\Amazon Alexa\Socket.io\CMS-Web_Based-_JavaEE\spring-tutorial-137\src\main\resources
2018-04-11 14:13:26,264 [Worker-43] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-04-11 14:13:26,266 [Worker-43] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\sachincloud\Desktop\Amazon Alexa\Socket.io\CMS-Web_Based-_JavaEE\spring-tutorial-137\src\test\resources
2018-04-11 14:13:46,323 [Worker-43] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-04-11 14:13:46,324 [Worker-43] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\sachincloud\Desktop\Amazon Alexa\Socket.io\CMS-Web_Based-_JavaEE\spring-tutorial-137\src\main\resources
2018-04-11 14:13:46,326 [Worker-43] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-04-11 14:13:46,327 [Worker-43] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\sachincloud\Desktop\Amazon Alexa\Socket.io\CMS-Web_Based-_JavaEE\spring-tutorial-137\src\test\resources
2018-04-11 14:15:13,987 [Worker-43] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-04-11 14:15:13,989 [Worker-43] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\sachincloud\Desktop\Amazon Alexa\Socket.io\CMS-Web_Based-_JavaEE\spring-tutorial-137\src\main\resources
2018-04-11 14:15:13,993 [Worker-43] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-04-11 14:15:13,995 [Worker-43] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\sachincloud\Desktop\Amazon Alexa\Socket.io\CMS-Web_Based-_JavaEE\spring-tutorial-137\src\test\resources
2018-04-11 14:15:32,011 [Worker-53] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-04-11 14:15:32,022 [Worker-53] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\sachincloud\Desktop\Amazon Alexa\Socket.io\CMS-Web_Based-_JavaEE\spring-tutorial-137\src\main\resources
